"regiao";"estado";"data";"novos.casos";"casos.acumulados";"obitos.novos";"obitos.acumulados"
"Nordeste";"BA";"22/04/2020";155;1644;3;50
"Nordeste";"BA";"23/04/2020";145;1789;9;59
"Nordeste";"BA";"24/04/2020";173;1962;5;64
"Nordeste";"BA";"25/04/2020";119;2081;6;70
"Nordeste";"BA";"26/04/2020";128;2209;3;73
"Nordeste";"BA";"27/04/2020";145;2354;3;76
"Nordeste";"BA";"28/04/2020";186;2540;10;86
"Nordeste";"BA";"29/04/2020";106;2646;10;96
"Nordeste";"BA";"30/04/2020";205;2851;8;104
"Nordeste";"BA";"01/05/2020";234;3085;13;117
"Nordeste";"BA";"02/05/2020";182;3267;6;123
"Nordeste";"BA";"03/05/2020";228;3495;0;123
"Nordeste";"BA";"04/05/2020";239;3734;18;141
"Nordeste";"BA";"05/05/2020";306;4040;5;146
"Nordeste";"BA";"06/05/2020";261;4301;14;160
"Nordeste";"BA";"07/05/2020";227;4528;5;165
"Nordeste";"BA";"08/05/2020";290;4818;18;183
"Nordeste";"BA";"09/05/2020";356;5174;13;196
"Nordeste";"BA";"10/05/2020";384;5558;6;202
"Nordeste";"BA";"11/05/2020";250;5808;9;211
"Nordeste";"BA";"12/05/2020";396;6204;14;225
"Nordeste";"BA";"13/05/2020";343;6547;11;236
"Nordeste";"BA";"14/05/2020";408;6955;26;262
"Nordeste";"BA";"15/05/2020";1173;8128;19;281
"Nordeste";"BA";"16/05/2020";186;8314;5;286
"Nordeste";"BA";"17/05/2020";129;8443;9;295
"Nordeste";"BA";"18/05/2020";138;8581;17;312
"Nordeste";"BA";"19/05/2020";2432;11013;14;326
"Nordeste";"BA";"20/05/2020";184;11197;36;362
"Nordeste";"BA";"21/05/2020";744;11941;14;376
"Nordeste";"BA";"22/05/2020";616;12557;23;399
"Nordeste";"BA";"23/05/2020";443;13000;14;413
"Nordeste";"BA";"24/05/2020";899;13899;47;460
"Nordeste";"BA";"25/05/2020";305;14204;17;477
"Nordeste";"BA";"26/05/2020";362;14566;18;495
"Nordeste";"BA";"27/05/2020";504;15070;36;531
"Nordeste";"BA";"28/05/2020";893;15963;39;570
"Nordeste";"BA";"29/05/2020";954;16917;39;609
"Nordeste";"BA";"30/05/2020";709;17626;29;638
"Nordeste";"BA";"31/05/2020";766;18392;29;667
"Nordeste";"BA";"01/06/2020";506;18898;34;701
"Nordeste";"BA";"02/06/2020";2532;21430;35;736
"Nordeste";"BA";"03/06/2020";1021;22451;26;762
"Nordeste";"BA";"04/06/2020";1012;23463;28;790
"Sudeste";"MG";"25/02/2020";0;0;0;0
"Sudeste";"MG";"26/02/2020";0;0;0;0
"Sudeste";"MG";"27/02/2020";0;0;0;0
"Sudeste";"MG";"28/02/2020";0;0;0;0
"Sudeste";"MG";"29/02/2020";0;0;0;0
"Sudeste";"MG";"01/03/2020";0;0;0;0
"Sudeste";"MG";"02/03/2020";0;0;0;0
"Sudeste";"MG";"03/03/2020";0;0;0;0
"Sudeste";"MG";"04/03/2020";0;0;0;0
"Sudeste";"MG";"05/03/2020";0;0;0;0
"Sudeste";"MG";"06/03/2020";0;0;0;0
"Sudeste";"MG";"07/03/2020";0;0;0;0
"Sudeste";"MG";"08/03/2020";1;1;0;0
"Sudeste";"MG";"09/03/2020";0;1;0;0
"Sudeste";"MG";"10/03/2020";0;1;0;0
"Sudeste";"MG";"11/03/2020";0;1;0;0
"Sudeste";"MG";"12/03/2020";0;1;0;0
"Sudeste";"MG";"13/03/2020";1;2;0;0
"Sudeste";"MG";"14/03/2020";0;2;0;0
"Sudeste";"MG";"15/03/2020";0;2;0;0
"Sudeste";"MG";"16/03/2020";3;5;0;0
"Sudeste";"MG";"17/03/2020";2;7;0;0
"Sudeste";"MG";"18/03/2020";8;15;0;0
"Sudeste";"MG";"19/03/2020";14;29;0;0
"Sudeste";"MG";"20/03/2020";6;35;0;0
"Sudeste";"MG";"21/03/2020";3;38;0;0
"Sudeste";"MG";"22/03/2020";45;83;0;0
"Sudeste";"MG";"23/03/2020";45;128;0;0
"Sudeste";"MG";"24/03/2020";2;130;0;0
"Sudeste";"MG";"25/03/2020";3;133;0;0
"Sudeste";"MG";"26/03/2020";20;153;0;0
"Sudeste";"MG";"27/03/2020";36;189;0;0
"Sudeste";"MG";"28/03/2020";16;205;0;0
"Sudeste";"MG";"29/03/2020";26;231;0;0
"Sudeste";"MG";"30/03/2020";30;261;1;1
"Sudeste";"MG";"31/03/2020";14;275;1;2
"Sudeste";"MG";"01/04/2020";39;314;1;3
"Sudeste";"MG";"02/04/2020";56;370;1;4
"Sudeste";"MG";"03/04/2020";27;397;2;6
"Sudeste";"MG";"04/04/2020";33;430;0;6
"Sudeste";"MG";"05/04/2020";68;498;0;6
"Sudeste";"MG";"06/04/2020";27;525;3;9
"Sudeste";"MG";"07/04/2020";34;559;2;11
"Sudeste";"MG";"08/04/2020";55;614;3;14
"Sudeste";"MG";"09/04/2020";41;655;1;15
"Sudeste";"MG";"10/04/2020";43;698;2;17
"Sudeste";"MG";"11/04/2020";52;750;0;17
"Sudeste";"MG";"12/04/2020";56;806;3;20
"Sudeste";"MG";"13/04/2020";9;815;3;23
"Sudeste";"MG";"14/04/2020";69;884;4;27
"Sudeste";"MG";"15/04/2020";19;903;3;30
"Sudeste";"MG";"16/04/2020";55;958;3;33
"Sudeste";"MG";"17/04/2020";63;1021;2;35
"Sudeste";"MG";"18/04/2020";56;1077;4;39
"Sudeste";"MG";"19/04/2020";77;1154;0;39
"Sudeste";"MG";"20/04/2020";35;1189;2;41
"Sudeste";"MG";"21/04/2020";41;1230;3;44
"Sudeste";"MG";"22/04/2020";53;1283;3;47
"Sudeste";"MG";"23/04/2020";25;1308;4;51
"Sudeste";"MG";"24/04/2020";111;1419;3;54
"Sudeste";"MG";"25/04/2020";62;1481;4;58
"Sudeste";"MG";"26/04/2020";67;1548;3;61
"Sudeste";"MG";"27/04/2020";38;1586;1;62
"Sudeste";"MG";"28/04/2020";63;1649;9;71
"Sudeste";"MG";"29/04/2020";109;1758;9;80
"Sudeste";"MG";"30/04/2020";69;1827;2;82
"Sudeste";"MG";"01/05/2020";108;1935;6;88
"Sudeste";"MG";"02/05/2020";88;2023;0;88
"Sudeste";"MG";"03/05/2020";95;2118;1;89
"Sudeste";"MG";"04/05/2020";229;2347;1;90
"Sudeste";"MG";"05/05/2020";105;2452;4;94
"Sudeste";"MG";"06/05/2020";153;2605;3;97
"Sudeste";"MG";"07/05/2020";165;2770;9;106
"Sudeste";"MG";"08/05/2020";173;2943;5;111
"Sudeste";"MG";"09/05/2020";180;3123;7;118
"Sudeste";"MG";"10/05/2020";114;3237;1;119
"Sudeste";"MG";"11/05/2020";83;3320;2;121
"Sudeste";"MG";"12/05/2020";115;3435;6;127
"Sudeste";"MG";"13/05/2020";298;3733;8;135
"Sudeste";"MG";"14/05/2020";217;3950;4;139
"Sudeste";"MG";"15/05/2020";246;4196;7;146
"Sudeste";"MG";"16/05/2020";278;4474;4;150
"Sudeste";"MG";"17/05/2020";137;4611;6;156
"Sudeste";"MG";"18/05/2020";84;4695;5;161
"Sudeste";"MG";"19/05/2020";282;4977;6;167
"Sudeste";"MG";"20/05/2020";309;5286;10;177
"Sudeste";"MG";"21/05/2020";310;5596;14;191
"Sudeste";"MG";"22/05/2020";399;5995;10;201
"Sudeste";"MG";"23/05/2020";343;6338;16;217
"Sudeste";"MG";"24/05/2020";330;6668;9;226
"Sudeste";"MG";"25/05/2020";294;6962;4;230
"Sudeste";"MG";"26/05/2020";554;7516;4;234
"Sudeste";"MG";"27/05/2020";495;8011;6;240
"Sudeste";"MG";"28/05/2020";675;8686;15;255
"Sudeste";"MG";"29/05/2020";546;9232;2;257
"Sudeste";"MG";"30/05/2020";398;9630;6;263
"Sudeste";"MG";"31/05/2020";834;10464;8;271
"Sudeste";"MG";"01/06/2020";206;10670;7;278
"Sudeste";"MG";"02/06/2020";269;10939;11;289
"Sudeste";"MG";"03/06/2020";1071;12010;17;306
"Sudeste";"MG";"04/06/2020";1024;13034;17;323
"Sudeste";"ES";"25/02/2020";0;0;0;0
"Sudeste";"ES";"26/02/2020";0;0;0;0
"Sudeste";"ES";"27/02/2020";0;0;0;0
"Sudeste";"ES";"28/02/2020";0;0;0;0
"Sudeste";"ES";"29/02/2020";0;0;0;0
"Sudeste";"ES";"01/03/2020";0;0;0;0
"Sudeste";"ES";"02/03/2020";0;0;0;0
"Sudeste";"ES";"03/03/2020";0;0;0;0
"Sudeste";"ES";"04/03/2020";0;0;0;0
"Sudeste";"ES";"05/03/2020";0;0;0;0
"Sudeste";"ES";"06/03/2020";1;1;0;0
"Sudeste";"ES";"07/03/2020";0;1;0;0
"Sudeste";"ES";"08/03/2020";0;1;0;0
"Sudeste";"ES";"09/03/2020";0;1;0;0
"Sudeste";"ES";"10/03/2020";0;1;0;0
"Sudeste";"ES";"11/03/2020";0;1;0;0
"Sudeste";"ES";"12/03/2020";0;1;0;0
"Sudeste";"ES";"13/03/2020";0;1;0;0
"Sudeste";"ES";"14/03/2020";0;1;0;0
"Sudeste";"ES";"15/03/2020";0;1;0;0
"Sudeste";"ES";"16/03/2020";0;1;0;0
"Sudeste";"ES";"17/03/2020";0;1;0;0
"Sudeste";"ES";"18/03/2020";8;9;0;0
"Sudeste";"ES";"19/03/2020";2;11;0;0
"Sudeste";"ES";"20/03/2020";2;13;0;0
"Sudeste";"ES";"21/03/2020";13;26;0;0
"Sudeste";"ES";"22/03/2020";0;26;0;0
"Sudeste";"ES";"23/03/2020";3;29;0;0
"Sudeste";"ES";"24/03/2020";4;33;0;0
"Sudeste";"ES";"25/03/2020";6;39;0;0
"Sudeste";"ES";"26/03/2020";0;39;0;0
"Sudeste";"ES";"27/03/2020";8;47;0;0
"Sudeste";"ES";"28/03/2020";6;53;0;0
"Sudeste";"ES";"29/03/2020";7;60;0;0
"Sudeste";"ES";"30/03/2020";12;72;0;0
"Sudeste";"ES";"31/03/2020";12;84;0;0
"Sudeste";"ES";"01/04/2020";12;96;0;0
"Sudeste";"ES";"02/04/2020";24;120;1;1
"Sudeste";"ES";"03/04/2020";19;139;3;4
"Sudeste";"ES";"04/04/2020";14;153;1;5
"Sudeste";"ES";"05/04/2020";13;166;1;6
"Sudeste";"ES";"06/04/2020";28;194;0;6
"Sudeste";"ES";"07/04/2020";15;209;0;6
"Sudeste";"ES";"08/04/2020";18;227;0;6
"Sudeste";"ES";"09/04/2020";46;273;0;6
"Sudeste";"ES";"10/04/2020";27;300;1;7
"Sudeste";"ES";"11/04/2020";49;349;2;9
"Sudeste";"ES";"12/04/2020";34;383;0;9
"Sudeste";"ES";"13/04/2020";47;430;5;14
"Sudeste";"ES";"14/04/2020";33;463;3;17
"Sudeste";"ES";"15/04/2020";94;557;1;18
"Sudeste";"ES";"16/04/2020";197;754;4;22
"Sudeste";"ES";"17/04/2020";102;856;3;25
"Sudeste";"ES";"18/04/2020";96;952;3;28
"Sudeste";"ES";"19/04/2020";147;1099;2;30
"Sudeste";"ES";"20/04/2020";69;1168;3;33
"Sudeste";"ES";"21/04/2020";44;1212;1;34
"Sudeste";"ES";"22/04/2020";101;1313;0;34
"Sudeste";"ES";"23/04/2020";50;1363;8;42
"Sudeste";"ES";"24/04/2020";18;1381;0;42
"Sudeste";"ES";"25/04/2020";214;1595;5;47
"Sudeste";"ES";"26/04/2020";108;1703;4;51
"Sudeste";"ES";"27/04/2020";93;1796;6;57
"Sudeste";"ES";"28/04/2020";78;1874;7;64
"Sudeste";"ES";"29/04/2020";233;2107;12;76
"Sudeste";"ES";"30/04/2020";358;2465;7;83
"Sudeste";"ES";"01/05/2020";197;2662;13;96
"Sudeste";"ES";"02/05/2020";286;2948;6;102
"Sudeste";"ES";"03/05/2020";138;3086;12;114
"Sudeste";"ES";"04/05/2020";140;3226;8;122
"Sudeste";"ES";"05/05/2020";176;3402;11;133
"Sudeste";"ES";"06/05/2020";166;3568;12;145
"Sudeste";"ES";"07/05/2020";270;3838;10;155
"Sudeste";"ES";"08/05/2020";404;4242;10;165
"Sudeste";"ES";"09/05/2020";170;4412;7;172
"Sudeste";"ES";"10/05/2020";187;4599;9;181
"Sudeste";"ES";"11/05/2020";220;4819;15;196
"Sudeste";"ES";"12/05/2020";268;5087;16;212
"Sudeste";"ES";"13/05/2020";314;5401;21;233
"Sudeste";"ES";"14/05/2020";412;5813;16;249
"Sudeste";"ES";"15/05/2020";385;6198;11;260
"Sudeste";"ES";"16/05/2020";397;6595;11;271
"Sudeste";"ES";"17/05/2020";149;6744;14;285
"Sudeste";"ES";"18/05/2020";413;7157;17;302
"Sudeste";"ES";"19/05/2020";536;7693;23;325
"Sudeste";"ES";"20/05/2020";399;8092;16;341
"Sudeste";"ES";"21/05/2020";786;8878;22;363
"Sudeste";"ES";"22/05/2020";642;9520;34;397
"Sudeste";"ES";"23/05/2020";398;9918;20;417
"Sudeste";"ES";"24/05/2020";89;10007;29;446
"Sudeste";"ES";"25/05/2020";358;10365;19;465
"Sudeste";"ES";"26/05/2020";524;10889;22;487
"Sudeste";"ES";"27/05/2020";595;11484;24;511
"Sudeste";"ES";"28/05/2020";719;12203;27;538
"Sudeste";"ES";"29/05/2020";700;12903;22;560
"Sudeste";"ES";"30/05/2020";534;13437;23;583
"Sudeste";"ES";"31/05/2020";253;13690;21;604
"Sudeste";"ES";"01/06/2020";379;14069;10;614
"Sudeste";"ES";"02/06/2020";1082;15151;50;664
"Sudeste";"ES";"03/06/2020";970;16121;34;698
"Sudeste";"ES";"04/06/2020";773;16894;39;737
"Sudeste";"RJ";"25/02/2020";0;0;0;0
"Sudeste";"RJ";"26/02/2020";0;0;0;0
"Sudeste";"RJ";"27/02/2020";0;0;0;0
"Sudeste";"RJ";"28/02/2020";0;0;0;0
"Sudeste";"RJ";"29/02/2020";0;0;0;0
"Sudeste";"RJ";"01/03/2020";0;0;0;0
"Sudeste";"RJ";"02/03/2020";0;0;0;0
"Sudeste";"RJ";"03/03/2020";0;0;0;0
"Sudeste";"RJ";"04/03/2020";0;0;0;0
"Sudeste";"RJ";"05/03/2020";1;1;0;0
"Sudeste";"RJ";"06/03/2020";0;1;0;0
"Sudeste";"RJ";"07/03/2020";1;2;0;0
"Sudeste";"RJ";"08/03/2020";1;3;0;0
"Sudeste";"RJ";"09/03/2020";0;3;0;0
"Sudeste";"RJ";"10/03/2020";5;8;0;0
"Sudeste";"RJ";"11/03/2020";5;13;0;0
"Sudeste";"RJ";"12/03/2020";3;16;0;0
"Sudeste";"RJ";"13/03/2020";0;16;0;0
"Sudeste";"RJ";"14/03/2020";6;22;0;0
"Sudeste";"RJ";"15/03/2020";2;24;0;0
"Sudeste";"RJ";"16/03/2020";7;31;0;0
"Sudeste";"RJ";"17/03/2020";2;33;0;0
"Sudeste";"RJ";"18/03/2020";12;45;0;0
"Sudeste";"RJ";"19/03/2020";20;65;2;2
"Sudeste";"RJ";"20/03/2020";44;109;0;2
"Sudeste";"RJ";"21/03/2020";10;119;1;3
"Sudeste";"RJ";"22/03/2020";67;186;0;3
"Sudeste";"RJ";"23/03/2020";47;233;1;4
"Sudeste";"RJ";"24/03/2020";72;305;2;6
"Sudeste";"RJ";"25/03/2020";65;370;0;6
"Sudeste";"RJ";"26/03/2020";51;421;3;9
"Sudeste";"RJ";"27/03/2020";72;493;1;10
"Sudeste";"RJ";"28/03/2020";65;558;3;13
"Sudeste";"RJ";"29/03/2020";42;600;4;17
"Sudeste";"RJ";"30/03/2020";57;657;1;18
"Sudeste";"RJ";"31/03/2020";51;708;5;23
"Sudeste";"RJ";"01/04/2020";124;832;5;28
"Sudeste";"RJ";"02/04/2020";160;992;13;41
"Sudeste";"RJ";"03/04/2020";82;1074;6;47
"Sudeste";"RJ";"04/04/2020";172;1246;11;58
"Sudeste";"RJ";"05/04/2020";148;1394;6;64
"Sudeste";"RJ";"06/04/2020";67;1461;7;71
"Sudeste";"RJ";"07/04/2020";227;1688;18;89
"Sudeste";"RJ";"08/04/2020";250;1938;17;106
"Sudeste";"RJ";"09/04/2020";278;2216;16;122
"Sudeste";"RJ";"10/04/2020";248;2464;25;147
"Sudeste";"RJ";"11/04/2020";143;2607;8;155
"Sudeste";"RJ";"12/04/2020";248;2855;15;170
"Sudeste";"RJ";"13/04/2020";376;3231;18;188
"Sudeste";"RJ";"14/04/2020";179;3410;36;224
"Sudeste";"RJ";"15/04/2020";333;3743;41;265
"Sudeste";"RJ";"16/04/2020";201;3944;35;300
"Sudeste";"RJ";"17/04/2020";405;4349;41;341
"Sudeste";"RJ";"18/04/2020";194;4543;46;387
"Sudeste";"RJ";"19/04/2020";222;4765;15;402
"Sudeste";"RJ";"20/04/2020";134;4899;20;422
"Sudeste";"RJ";"21/04/2020";407;5306;39;461
"Sudeste";"RJ";"22/04/2020";246;5552;29;490
"Sudeste";"RJ";"23/04/2020";620;6172;40;530
"Sudeste";"RJ";"24/04/2020";110;6282;40;570
"Sudeste";"RJ";"25/04/2020";546;6828;45;615
"Sudeste";"RJ";"26/04/2020";283;7111;30;645
"Sudeste";"RJ";"27/04/2020";833;7944;32;677
"Sudeste";"RJ";"28/04/2020";560;8504;61;738
"Sudeste";"RJ";"29/04/2020";365;8869;56;794
"Sudeste";"RJ";"30/04/2020";584;9453;60;854
"Sudeste";"RJ";"01/05/2020";713;10166;67;921
"Sudeste";"RJ";"02/05/2020";380;10546;50;971
"Sudeste";"RJ";"03/05/2020";593;11139;48;1019
"Sudeste";"RJ";"04/05/2020";582;11721;46;1065
"Sudeste";"RJ";"05/05/2020";670;12391;58;1123
"Sudeste";"RJ";"06/05/2020";904;13295;82;1205
"Sudeste";"RJ";"07/05/2020";861;14156;189;1394
"Sudeste";"RJ";"08/05/2020";1585;15741;109;1503
"Sudeste";"RJ";"09/05/2020";1188;16929;150;1653
"Sudeste";"RJ";"10/05/2020";133;17062;61;1714
"Sudeste";"RJ";"11/05/2020";877;17939;56;1770
"Sudeste";"RJ";"12/05/2020";547;18486;158;1928
"Sudeste";"RJ";"13/05/2020";242;18728;122;2050
"Sudeste";"RJ";"14/05/2020";739;19467;197;2247
"Sudeste";"RJ";"15/05/2020";520;19987;191;2438
"Sudeste";"RJ";"16/05/2020";1614;21601;176;2614
"Sudeste";"RJ";"17/05/2020";637;22238;101;2715
"Sudeste";"RJ";"18/05/2020";4427;26665;137;2852
"Sudeste";"RJ";"19/05/2020";1140;27805;227;3079
"Sudeste";"RJ";"20/05/2020";2567;30372;158;3237
"Sudeste";"RJ";"21/05/2020";1717;32089;175;3412
"Sudeste";"RJ";"22/05/2020";1500;33589;245;3657
"Sudeste";"RJ";"23/05/2020";944;34533;248;3905
"Sudeste";"RJ";"24/05/2020";3379;37912;88;3993
"Sudeste";"RJ";"25/05/2020";1386;39298;112;4105
"Sudeste";"RJ";"26/05/2020";726;40024;256;4361
"Sudeste";"RJ";"27/05/2020";2374;42398;244;4605
"Sudeste";"RJ";"28/05/2020";2488;44886;251;4856
"Sudeste";"RJ";"29/05/2020";3067;47953;223;5079
"Sudeste";"RJ";"30/05/2020";4467;52420;198;5277
"Sudeste";"RJ";"31/05/2020";968;53388;67;5344
"Sudeste";"RJ";"01/06/2020";1142;54530;118;5462
"Sudeste";"RJ";"02/06/2020";2202;56732;224;5686
"Sudeste";"RJ";"03/06/2020";2508;59240;324;6010
"Sudeste";"RJ";"04/06/2020";1692;60932;317;6327
"Sudeste";"SP";"25/02/2020";0;0;0;0
"Sudeste";"SP";"26/02/2020";1;1;0;0
"Sudeste";"SP";"27/02/2020";0;1;0;0
"Sudeste";"SP";"28/02/2020";0;1;0;0
"Sudeste";"SP";"29/02/2020";1;2;0;0
"Sudeste";"SP";"01/03/2020";0;2;0;0
"Sudeste";"SP";"02/03/2020";0;2;0;0
"Sudeste";"SP";"03/03/2020";0;2;0;0
"Sudeste";"SP";"04/03/2020";1;3;0;0
"Sudeste";"SP";"05/03/2020";3;6;0;0
"Sudeste";"SP";"06/03/2020";4;10;0;0
"Sudeste";"SP";"07/03/2020";3;13;0;0
"Sudeste";"SP";"08/03/2020";3;16;0;0
"Sudeste";"SP";"09/03/2020";0;16;0;0
"Sudeste";"SP";"10/03/2020";3;19;0;0
"Sudeste";"SP";"11/03/2020";11;30;0;0
"Sudeste";"SP";"12/03/2020";12;42;0;0
"Sudeste";"SP";"13/03/2020";14;56;0;0
"Sudeste";"SP";"14/03/2020";9;65;0;0
"Sudeste";"SP";"15/03/2020";71;136;0;0
"Sudeste";"SP";"16/03/2020";16;152;0;0
"Sudeste";"SP";"17/03/2020";12;164;1;1
"Sudeste";"SP";"18/03/2020";76;240;3;4
"Sudeste";"SP";"19/03/2020";46;286;0;4
"Sudeste";"SP";"20/03/2020";110;396;5;9
"Sudeste";"SP";"21/03/2020";63;459;6;15
"Sudeste";"SP";"22/03/2020";172;631;7;22
"Sudeste";"SP";"23/03/2020";114;745;8;30
"Sudeste";"SP";"24/03/2020";65;810;10;40
"Sudeste";"SP";"25/03/2020";52;862;8;48
"Sudeste";"SP";"26/03/2020";190;1052;10;58
"Sudeste";"SP";"27/03/2020";171;1223;10;68
"Sudeste";"SP";"28/03/2020";183;1406;16;84
"Sudeste";"SP";"29/03/2020";45;1451;14;98
"Sudeste";"SP";"30/03/2020";66;1517;15;113
"Sudeste";"SP";"31/03/2020";822;2339;23;136
"Sudeste";"SP";"01/04/2020";642;2981;28;164
"Sudeste";"SP";"02/04/2020";525;3506;24;188
"Sudeste";"SP";"03/04/2020";542;4048;31;219
"Sudeste";"SP";"04/04/2020";418;4466;41;260
"Sudeste";"SP";"05/04/2020";154;4620;15;275
"Sudeste";"SP";"06/04/2020";246;4866;29;304
"Sudeste";"SP";"07/04/2020";816;5682;67;371
"Sudeste";"SP";"08/04/2020";1026;6708;57;428
"Sudeste";"SP";"09/04/2020";772;7480;68;496
"Sudeste";"SP";"10/04/2020";736;8216;44;540
"Sudeste";"SP";"11/04/2020";203;8419;20;560
"Sudeste";"SP";"12/04/2020";336;8755;28;588
"Sudeste";"SP";"13/04/2020";140;8895;20;608
"Sudeste";"SP";"14/04/2020";476;9371;87;695
"Sudeste";"SP";"15/04/2020";1672;11043;83;778
"Sudeste";"SP";"16/04/2020";525;11568;75;853
"Sudeste";"SP";"17/04/2020";1273;12841;75;928
"Sudeste";"SP";"18/04/2020";1053;13894;63;991
"Sudeste";"SP";"19/04/2020";373;14267;24;1015
"Sudeste";"SP";"20/04/2020";313;14580;22;1037
"Sudeste";"SP";"21/04/2020";805;15385;56;1093
"Sudeste";"SP";"22/04/2020";529;15914;41;1134
"Sudeste";"SP";"23/04/2020";826;16740;211;1345
"Sudeste";"SP";"24/04/2020";1086;17826;167;1512
"Sudeste";"SP";"25/04/2020";2178;20004;155;1667
"Sudeste";"SP";"26/04/2020";711;20715;33;1700
"Sudeste";"SP";"27/04/2020";981;21696;125;1825
"Sudeste";"SP";"28/04/2020";2345;24041;224;2049
"Sudeste";"SP";"29/04/2020";2117;26158;198;2247
"Sudeste";"SP";"30/04/2020";2540;28698;128;2375
"Sudeste";"SP";"01/05/2020";1676;30374;136;2511
"Sudeste";"SP";"02/05/2020";800;31174;75;2586
"Sudeste";"SP";"03/05/2020";598;31772;41;2627
"Sudeste";"SP";"04/05/2020";415;32187;27;2654
"Sudeste";"SP";"05/05/2020";1866;34053;197;2851
"Sudeste";"SP";"06/05/2020";3800;37853;194;3045
"Sudeste";"SP";"07/05/2020";2075;39928;161;3206
"Sudeste";"SP";"08/05/2020";1902;41830;210;3416
"Sudeste";"SP";"09/05/2020";2581;44411;192;3608
"Sudeste";"SP";"10/05/2020";1033;45444;101;3709
"Sudeste";"SP";"11/05/2020";687;46131;34;3743
"Sudeste";"SP";"12/05/2020";1588;47719;206;3949
"Sudeste";"SP";"13/05/2020";3378;51097;169;4118
"Sudeste";"SP";"14/05/2020";3189;54286;197;4315
"Sudeste";"SP";"15/05/2020";4092;58378;186;4501
"Sudeste";"SP";"16/05/2020";2805;61183;187;4688
"Sudeste";"SP";"17/05/2020";1162;62345;94;4782
"Sudeste";"SP";"18/05/2020";721;63066;41;4823
"Sudeste";"SP";"19/05/2020";2929;65995;324;5147
"Sudeste";"SP";"20/05/2020";3864;69859;216;5363
"Sudeste";"SP";"21/05/2020";3880;73739;195;5558
"Sudeste";"SP";"22/05/2020";3132;76871;215;5773
"Sudeste";"SP";"23/05/2020";3687;80558;272;6045
"Sudeste";"SP";"24/05/2020";1603;82161;118;6163
"Sudeste";"SP";"25/05/2020";1464;83625;57;6220
"Sudeste";"SP";"26/05/2020";2392;86017;203;6423
"Sudeste";"SP";"27/05/2020";3466;89483;289;6712
"Sudeste";"SP";"28/05/2020";6382;95865;268;6980
"Sudeste";"SP";"29/05/2020";5691;101556;295;7275
"Sudeste";"SP";"30/05/2020";5586;107142;257;7532
"Sudeste";"SP";"31/05/2020";2556;109698;83;7615
"Sudeste";"SP";"01/06/2020";1598;111296;52;7667
"Sudeste";"SP";"02/06/2020";6999;118295;327;7994
"Sudeste";"SP";"03/06/2020";5188;123483;282;8276
"Sudeste";"SP";"04/06/2020";5717;129200;284;8560
"Sul";"PR";"25/02/2020";0;0;0;0
"Sul";"PR";"26/02/2020";0;0;0;0
"Sul";"PR";"27/02/2020";0;0;0;0
"Sul";"PR";"28/02/2020";0;0;0;0
"Sul";"PR";"29/02/2020";0;0;0;0
"Sul";"PR";"01/03/2020";0;0;0;0
"Sul";"PR";"02/03/2020";0;0;0;0
"Sul";"PR";"03/03/2020";0;0;0;0
"Sul";"PR";"04/03/2020";0;0;0;0
"Sul";"PR";"05/03/2020";0;0;0;0
"Sul";"PR";"06/03/2020";0;0;0;0
"Sul";"PR";"07/03/2020";0;0;0;0
"Sul";"PR";"08/03/2020";0;0;0;0
"Sul";"PR";"09/03/2020";0;0;0;0
"Sul";"PR";"10/03/2020";0;0;0;0
"Sul";"PR";"11/03/2020";0;0;0;0
"Sul";"PR";"12/03/2020";6;6;0;0
"Sul";"PR";"13/03/2020";0;6;0;0
"Sul";"PR";"14/03/2020";0;6;0;0
"Sul";"PR";"15/03/2020";0;6;0;0
"Sul";"PR";"16/03/2020";0;6;0;0
"Sul";"PR";"17/03/2020";0;6;0;0
"Sul";"PR";"18/03/2020";7;13;0;0
"Sul";"PR";"19/03/2020";10;23;0;0
"Sul";"PR";"20/03/2020";9;32;0;0
"Sul";"PR";"21/03/2020";11;43;0;0
"Sul";"PR";"22/03/2020";7;50;0;0
"Sul";"PR";"23/03/2020";6;56;0;0
"Sul";"PR";"24/03/2020";9;65;0;0
"Sul";"PR";"25/03/2020";16;81;0;0
"Sul";"PR";"26/03/2020";21;102;0;0
"Sul";"PR";"27/03/2020";17;119;2;2
"Sul";"PR";"28/03/2020";14;133;0;2
"Sul";"PR";"29/03/2020";15;148;0;2
"Sul";"PR";"30/03/2020";7;155;1;3
"Sul";"PR";"31/03/2020";24;179;0;3
"Sul";"PR";"01/04/2020";45;224;0;3
"Sul";"PR";"02/04/2020";28;252;1;4
"Sul";"PR";"03/04/2020";49;301;0;4
"Sul";"PR";"04/04/2020";94;395;2;6
"Sul";"PR";"05/04/2020";43;438;3;9
"Sul";"PR";"06/04/2020";20;458;2;11
"Sul";"PR";"07/04/2020";45;503;4;15
"Sul";"PR";"08/04/2020";36;539;2;17
"Sul";"PR";"09/04/2020";70;609;5;22
"Sul";"PR";"10/04/2020";34;643;3;25
"Sul";"PR";"11/04/2020";33;676;1;26
"Sul";"PR";"12/04/2020";62;738;4;30
"Sul";"PR";"13/04/2020";18;756;1;31
"Sul";"PR";"14/04/2020";35;791;5;36
"Sul";"PR";"15/04/2020";12;803;2;38
"Sul";"PR";"16/04/2020";29;832;3;41
"Sul";"PR";"17/04/2020";42;874;1;42
